species,Nplots,mean.abund,ts,betaT,alphaT,Rs,slopeN,b.inter,bs,bs.se,bs.p,u.inter,us,us.se,us.p,min.tp,max.tp,min.tval,max.tval,low.bound,hi.bound
Eucalyptus rubida,1,0.712837837837838,0.691031093367006,0.694519002440086,-0.00348790907307994,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.694519002440086,0.694519002440086,0.691031093367006,0.691031093367006,1,0
Eucalyptus stellulata,1,0.202879581151832,0.798108990050858,0.771630836451227,0.0264781535996305,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.771630836451227,0.771630836451227,0.798108990050858,0.798108990050858,0,0
Eucalyptus tereticornis,2,0.324461244307172,0.85186502686752,0.79121981455871,0.0606452123088093,0.0183788733600665,2,0.851865026867532,-1.5437474914245e-14,NA,1,0.851865026867513,8.54292005784892e-15,NA,1,0.779852611498105,0.798231484858171,0.85186502686752,0.85186502686752,0,0
Eucalyptus viminalis,3,0.331515605008457,0.78607747455324,0.785948479564255,0.000128994988984998,0.0520015595363744,3,0.786077474553236,5.08427430660956e-15,4.67870482450328e-15,0.473569012102547,0.78607747455324,8.20774576567138e-16,8.46029362398706e-15,0.938431071290935,0.746974623198116,0.798976182734491,0.78607747455324,0.78607747455324,0,0
Glochidion ferdinandi var. ferdinandi,1,0.0707338638373121,0.815638171617783,0.779852611498105,0.035785560119678,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.779852611498105,0.779852611498105,0.815638171617783,0.815638171617783,0,0
Grevillea robusta,1,0.0119047619047619,0.72158660533577,0.785984654528656,-0.0643980491928864,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.72158660533577,0.72158660533577,0,0
Guioa semiglauca,1,0.00895522388059702,0.877496438739212,0.792955826999264,0.0845406117399479,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.792955826999264,0.792955826999264,0.877496438739212,0.877496438739212,0,0
Leptospermum brevipes,5,0.235292934076334,0.84381793474659,0.78097499561656,0.0628429391300299,0.109666753299895,5,0.843817934746591,-9.7034516251771e-16,7.78097318403481e-16,0.300860819104712,0.84381793474659,3.03147689038714e-16,3.03155953306461e-15,0.926654339462072,0.703669934675769,0.813336687975664,0.84381793474659,0.84381793474659,0,0
Ligustrum sinense,2,0.0753876381627666,0.782304288624318,0.786483790329073,-0.00417950170475501,0.0183788733600665,2,0.782304288624312,8.09866582839603e-15,NA,1,0.782304288624324,-8.54292005784892e-15,NA,1,0.779852611498105,0.798231484858171,0.782304288624318,0.782304288624318,0,0
Lophostemon suaveolens,1,0.233630952380952,0.75962165056033,0.785984654528656,-0.0263630039683262,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.75962165056033,0.75962165056033,0,0
Melaleuca quinquenervia,1,0.0833333333333333,0.866818959183519,0.785984654528656,0.0808343046548633,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.866818959183519,0.866818959183519,0,0
Melicytus dentatus,4,0.0955476403882094,0.727695968794661,0.782570500756358,-0.0548745319616973,0.109666753299895,4,0.727695968794661,0,0,NA,0.727695968794661,0,0,NA,0.703669934675769,0.813336687975664,0.727695968794661,0.727695968794661,0,0
Notelaea longifolia,1,0.0267857142857143,0.932528819929979,0.785984654528656,0.146544165401323,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.932528819929979,0.932528819929979,0,0
Notelaea microcarpa var. microcarpa,1,0.123376623376623,0.799199147271817,0.818268580171498,-0.019069432899681,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.818268580171498,0.818268580171498,0.799199147271817,0.799199147271817,0,0
Notelaea microcarpa var. velutina,1,0.0169245647969052,0.799199147271817,0.798231484858171,0.000967662413645876,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.798231484858171,0.798231484858171,0.799199147271817,0.799199147271817,0,0
Pittosporum spinescens,1,0.0134328358208955,0.853404944911851,0.792955826999264,0.0604491179125868,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.792955826999264,0.792955826999264,0.853404944911851,0.853404944911851,0,0
Pomaderris aspera,5,0.107511725010366,0.752529325674422,0.760152581506805,-0.00762325583238321,0.0828254348827024,5,0.752529325674423,-1.98344768678488e-15,1.66686744503681e-15,0.31966168917228,0.752529325674423,-1.64144635703098e-15,1.38677210853549e-15,0.321799517044449,0.694519002440086,0.777344437322789,0.752529325674422,0.752529325674422,1,0
Prostanthera lasianthos,1,0.191256830601093,0.761577310586391,0.746974623198116,0.0146026873882745,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.746974623198116,0.746974623198116,0.761577310586391,0.761577310586391,0,0
Rubus fruticosus agg.,3,0.0935557952499571,0.59152345684681,0.72265917288341,-0.1311357160366,0.0771118340111411,3,0.59152345684681,0,0,NA,0.591523456846811,-1.5577556363871e-15,2.12566935117827e-15,0.597387737976323,0.694519002440086,0.771630836451227,0.59152345684681,0.59152345684681,1,0
Solanum mauritianum,1,0.0652804642166344,0.670142991457793,0.798231484858171,-0.128088493400378,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.798231484858171,0.798231484858171,0.670142991457793,0.670142991457793,0,0
Syzygium oleosum,1,0.0595238095238095,0.762451277131857,0.785984654528656,-0.0235333773967992,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.762451277131857,0.762451277131857,0,0
Tree (Sportsmans 57),1,0.0892857142857143,0.782561215496909,0.785984654528656,-0.00342343903174691,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.782561215496909,0.782561215496909,0,0
Trema tomentosa var. aspera,1,0.00892857142857143,0.575119233724625,0.785984654528656,-0.210865420804031,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.785984654528656,0.785984654528656,0.575119233724625,0.575119233724625,0,0
Tristaniopsis laurina,3,0.431807929446864,0.808431475760315,0.803041765414681,0.00538971034563407,0.0352491265241071,3,0.808431475760311,3.63175847424597e-15,9.10468768008689e-16,0.156375454221794,0.80843147576032,-6.71146534901085e-15,9.32243178050709e-15,0.602765418523043,0.792955826999264,0.828204953523372,0.808431475760314,0.808431475760314,0,1
Trophis scandens,1,0.0353669319186561,0.811713208590325,0.779852611498105,0.0318605970922198,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.779852611498105,0.779852611498105,0.811713208590325,0.811713208590325,0,0
Waterhousea floribunda,1,0.104477611940299,0.736854242031625,0.792955826999265,-0.05610158496764,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.792955826999264,0.792955826999264,0.736854242031625,0.736854242031625,0,0
