species,Nplots,mean.abund,ts,betaT,alphaT,Rs,slopeN,b.inter,bs,bs.se,bs.p,u.inter,us,us.se,us.p,min.tp,max.tp,min.tval,max.tval,low.bound,hi.bound
Acmena smithii,4,0.128068020997002,0.698970004336019,0.689280295354609,0.00968970898141031,0.0918230386794939,4,0.69897000433602,-1.29568730163873e-15,2.19645957172559e-16,0.0275550484690025,0.698970004336019,0,0,NA,0.623029452549486,0.71485249122898,0.698970004336019,0.698970004336019,0,0
Adiantum aethiopicum,16,0.00819922344548606,-0.301029995663981,0.651885873136416,-0.952915868800397,0.29733309238982,16,-0.301029995663981,0,0,NA,-0.301029995663981,0,0,NA,0.442951743031154,0.740284835420974,-0.301029995663981,-0.301029995663981,0,0
Adiantum hispidulum,1,0.00386349001931745,-0.154901959985743,0.71485249122898,-0.869754451214723,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,-0.154901959985743,-0.154901959985743,0,0
Alphitonia excelsa,1,0.0528455284552845,1.39794000867204,0.410966764851997,0.98697324382004,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.39794000867204,1.39794000867204,0,0
Anagallis arvensis,1,0.00322391559202814,-0.522878745280338,0.442951743031154,-0.965830488311491,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.442951743031154,0.442951743031154,-0.522878745280338,-0.522878745280338,0,0
Angophora subvelutina,1,0.015625,1.30102999566398,0.575774184378803,0.725255811285179,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,1.30102999566398,1.30102999566398,0,0
Asplenium flabellifolium,1,0.00270374662031672,-0.698970004336019,0.691718154918321,-1.39068815925434,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.691718154918321,0.691718154918321,-0.698970004336019,-0.698970004336019,0,0
Astroloma humifusum,1,0.00643915003219575,-0.301029995663981,0.841136583418707,-1.14216657908269,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.841136583418707,0.841136583418707,-0.301029995663981,-0.301029995663981,0,0
Austrostipa ramosissima,1,0.00426166631152781,0.397940008672038,0.647286719608045,-0.249346710936008,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.647286719608045,0.647286719608045,0.397940008672038,0.397940008672038,0,0
Backhousia myrtifolia,1,0.0487960792669934,1.47712125471966,0.647286719608045,0.829834535111617,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.647286719608045,0.647286719608045,1.47712125471966,1.47712125471966,0,0
Bedfordia arborescens,1,0.0125037213456386,0.698970004336019,0.55493073431833,0.144039270017689,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,0.698970004336019,0.698970004336019,0,0
Beyeria viscosa,1,0.0433566433566434,0.602059991327962,0.632057492454749,-0.0299975011267863,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.632057492454749,0.632057492454749,0.602059991327962,0.602059991327962,0,0
Bidens pilosa,4,0.00321130078132805,0,0.434558491778947,-0.434558491778947,0.463138838772168,4,0,0,0,NA,0,0,0,NA,0.112635345606634,0.575774184378803,0,0,1,0
Bidens subalternans,1,0.00531542873129109,0.204119982655925,0.112635345606634,0.0914846370492906,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,0.204119982655925,0.204119982655925,1,0
Blechnum nudum,16,0.0167326864561228,0,0.618512812677629,-0.618512812677629,0.29733309238982,16,0,0,0,NA,0,0,0,NA,0.442951743031154,0.740284835420974,0,0,0,0
Callistemon subulatus,1,0.0068684267010088,0,0.841136583418707,-0.841136583418707,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.841136583418707,0.841136583418707,0,0,0,0
Calochlaena dubia,16,0.0322182890755792,0.176091259055681,0.45825527050368,-0.282164011447999,0.214375287616965,16,0.176091259055681,4.37988620049218e-17,8.4457727713744e-17,0.612146358439903,0.176091259055681,-1.22946025004235e-16,1.63674129748706e-16,0.464994369977334,0.410966764851997,0.625342052468962,0.176091259055681,0.176091259055681,0,0
Carex appressa,4,0.0104755619492148,0.0791812460476248,0.616714298191353,-0.537533052143728,0.0771267581364186,4,0.0791812460476249,-1.9096177810912e-16,2.65811800595412e-17,0.0188300872008152,0.0791812460476248,0,0,NA,0.55493073431833,0.632057492454749,0.0791812460476248,0.0791812460476248,0,0
Carex longebrachiata,4,0.00721065421913554,-0.0969100130080564,0.699981785810746,-0.796891798818802,0.0231343363106589,4,-0.0969100130080557,-1.01155747424988e-15,6.65984400201486e-16,0.268123808247593,-0.0969100130080564,0,0,NA,0.691718154918321,0.71485249122898,-0.0969100130080564,-0.0969100130080564,0,0
Carex polyantha,1,0.0577812018489985,-0.0969100130080564,0.740284835420974,-0.83719484842903,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.740284835420974,0.740284835420974,-0.0969100130080564,-0.0969100130080564,0,0
Carex sp. (Mann),1,0.00363687228983075,-0.301029995663981,0.112635345606634,-0.413665341270615,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,-0.301029995663981,-0.301029995663981,1,0
Cassinia aculeata,9,0.011633057001917,0.397940008672038,0.707579587572054,-0.309639578900016,0.605618881821805,9,0.397940008672038,7.73402231026239e-17,1.06310012271785e-16,0.490532076507831,0.397940008672037,5.65892784145506e-17,6.98107817998048e-17,0.444271354627441,0.55493073431833,1.16054961614014,0.397940008672038,0.397940008672038,0,1
Cassinia trinerva,1,0.00386249517188104,0.903089986991944,0.691718154918321,0.211371832073622,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.691718154918321,0.691718154918321,0.903089986991944,0.903089986991944,0,0
Casuarina cunninghamiana,25,0.0474629483678348,1.54406804435028,0.649617939903447,0.894450104446829,0.728501237812073,25,1.54406804435028,7.0048046414307e-17,1.68653147493969e-16,0.681743740494976,1.54406804435028,3.45401010878137e-16,7.33038658696827e-16,0.641943229949963,0.112635345606634,0.841136583418707,1.54406804435028,1.54406804435028,1,0
Casuarina glauca,1,0.0467479674796748,1.30102999566398,0.410966764851997,0.890063230811984,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.30102999566398,1.30102999566398,0,0
Centella asiatica,1,0.00767841011743451,-0.698970004336019,0.410966764851997,-1.10993676918802,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,-0.698970004336019,-0.698970004336019,0,0
Ceratopetalum apetalum,1,0.0373470701867353,1.39794000867204,0.71485249122898,0.683087517443058,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,1.39794000867204,1.39794000867204,0,0
Commelina cyanea,4,0.0318749625322223,-0.698970004336019,0.514801196541906,-1.21377120087792,0.463138838772168,4,-0.698970004336019,4.6759527004757e-16,4.09734151710028e-16,0.372007028867065,-0.698970004336019,0,0,NA,0.112635345606634,0.575774184378803,-0.698970004336019,-0.698970004336019,1,0
Commersonia fraseri,1,0.0740242261103634,0.903089986991943,0.623029452549486,0.280060534442457,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.623029452549486,0.623029452549486,0.903089986991944,0.903089986991944,0,0
Conyza parva,1,0.00714285714285714,-0.301029995663981,0.575774184378803,-0.876804180042784,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,-0.301029995663981,-0.301029995663981,0,0
Coprosma quadrifida,25,0.0198070026939122,0.602059991327962,0.625962643212809,-0.0239026518848464,0.29733309238982,25,0.602059991327962,1.00843838825744e-15,5.73352628186756e-16,0.0919033534647628,0.602059991327962,1.67167236628411e-15,1.11016376134946e-15,0.145732700243165,0.442951743031154,0.740284835420974,0.602059991327962,0.602059991327962,0,0
Cryptandra spinescens,1,0.00450740502253703,0,0.841136583418707,-0.841136583418707,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.841136583418707,0.841136583418707,0,0,0,0
Cryptocarya glaucescens,1,0.0218931101094655,1.54406804435028,0.71485249122898,0.829215553121295,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,1.54406804435028,1.54406804435028,0,0
Dichondra repens,9,0.00435561987235719,-0.698970004336019,0.527751583393801,-1.22672158772982,0.280751390066324,9,-0.698970004336019,-1.24734098623353e-16,2.82656109009408e-16,0.672310113556781,-0.698970004336019,0,0,NA,0.410966764851997,0.691718154918321,-0.698970004336019,-0.698970004336019,0,0
Dodonaea viscosa subsp. cuneata,1,0.0123413258110014,0.903089986991943,1.16054961614014,-0.257459629148192,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.16054961614014,1.16054961614014,0.903089986991944,0.903089986991944,0,1
Doodia aspera,16,0.0246010939179483,-0.301029995663981,0.719125057108119,-1.0201550527721,0.117255382871488,16,-0.301029995663982,2.22821294182224e-16,1.26237807329136e-15,0.862421873311454,-0.301029995663981,0,0,NA,0.623029452549486,0.740284835420974,-0.301029995663981,-0.301029995663981,0,0
Doryphora sassafras,1,0.0315518351577592,1.54406804435028,0.71485249122898,0.829215553121296,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,1.54406804435028,1.54406804435028,0,0
Duboisia myoporoides,1,0.0196476964769648,1.30102999566398,0.410966764851997,0.890063230811984,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.30102999566398,1.30102999566398,0,0
Ehrharta erecta,1,0.0167832167832168,-0.221848749616356,0.632057492454749,-0.853906242071105,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.632057492454749,0.632057492454749,-0.221848749616356,-0.221848749616356,0,0
Entolasia stricta,1,0.00298316641806947,-0.0969100130080564,0.647286719608045,-0.744196732616102,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.647286719608045,0.647286719608045,-0.0969100130080564,-0.0969100130080564,0,0
Eucalyptus amplifolia,1,0.0139879703455029,1.47712125471966,0.112635345606634,1.36448590911303,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,1.47712125471966,1.47712125471966,1,0
Eucalyptus camphora subsp. humeana,9,0.03334786752491,1.30102999566398,0.621726665953675,0.679303329710307,0.0704113181506321,9,1.30102999566398,3.08206778082735e-15,2.3844927907603e-15,0.237194955637478,1.30102999566398,0,0,NA,0.55493073431833,0.625342052468962,1.30102999566398,1.30102999566398,0,0
Eucalyptus cypellocarpa,1,0.0154499806875241,1.69897000433602,0.691718154918321,1.0072518494177,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.691718154918321,0.691718154918321,1.69897000433602,1.69897000433602,0,0
Eucalyptus elata,1,0.00724483272959727,1.47712125471966,0.647286719608045,0.829834535111617,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.647286719608045,0.647286719608045,1.47712125471966,1.47712125471966,0,0
Eucalyptus radiata,9,0.0338724626228681,1.69897000433602,0.876893268383504,0.822076735952515,0.605618881821805,9,1.69897000433602,4.19778396250219e-16,1.5806230212601e-16,0.0326666119412711,1.69897000433602,0,0,NA,0.55493073431833,1.16054961614014,1.69897000433602,1.69897000433602,0,1
Eucalyptus resinifera,1,0.0639300134589502,1.65321251377534,0.623029452549486,1.03018306122586,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.623029452549486,0.623029452549486,1.65321251377534,1.65321251377534,0,0
Eucalyptus rubida,1,0.295104895104895,1.60205999132796,0.632057492454749,0.970002498873214,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.632057492454749,0.632057492454749,1.60205999132796,1.60205999132796,0,0
Eucalyptus stellulata,1,0.0479430869161769,1.17609125905568,0.622746963010185,0.553344296045497,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.622746963010185,0.622746963010185,1.17609125905568,1.17609125905568,0,0
Eucalyptus tereticornis,4,0.0841598971351663,1.69897000433602,0.60222409852527,1.09674590581075,0.0472552681706834,4,1.69897000433601,1.07618934771349e-14,2.93712493730529e-15,0.0670771218150405,1.69897000433602,0,0,NA,0.575774184378803,0.623029452549486,1.69897000433602,1.69897000433602,0,0
Eucalyptus viminalis,9,0.0591476082167154,1.47712125471966,0.954139933121679,0.522981321597984,0.717597873108982,9,1.47712125471966,3.12253687830901e-16,3.93556179563731e-16,0.453585303912962,1.47712125471966,-2.05983739988038e-16,2.38638903422985e-16,0.416639857096351,0.442951743031154,1.16054961614014,1.47712125471966,1.47712125471966,0,1
Glochidion ferdinandi var. ferdinandi,1,0.0269179004037685,0.903089986991944,0.623029452549486,0.280060534442457,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.623029452549486,0.623029452549486,0.903089986991944,0.903089986991944,0,0
Grevillea robusta,1,0.003613369467028,1.60205999132796,0.410966764851997,1.19109322647597,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.60205999132796,1.60205999132796,0,0
Guioa semiglauca,1,0.00386349001931745,0.778151250383644,0.71485249122898,0.0632987591546637,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,0.778151250383644,0.778151250383644,0,0
Gymnostachys anceps,4,0.005969430070224,0.176091259055681,0.652743963759793,-0.476652704704111,0.0918230386794939,4,0.176091259055681,0,0,NA,0.176091259055681,0,0,NA,0.623029452549486,0.71485249122898,0.176091259055681,0.176091259055681,0,0
Hovea asperifolia subsp. asperifolia,1,0.0476022566995769,0.477121254719662,1.16054961614014,-0.683428361420473,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.16054961614014,1.16054961614014,0.477121254719662,0.477121254719662,0,1
Imperata cylindrica,9,0.0146244857809817,0.0791812460476248,0.507754616731524,-0.428573370683899,0.463138838772168,9,0.0791812460476248,-4.45844329020924e-17,1.3057076718068e-17,0.0112177419347946,0.0791812460476248,-3.19588100307275e-17,2.27979522801372e-17,0.203717260003231,0.112635345606634,0.575774184378803,0.0791812460476248,0.0791812460476248,1,0
Juncus continuus,1,0.00307735347601063,0.0791812460476248,0.112635345606634,-0.0334540995590094,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,0.0791812460476248,0.0791812460476248,1,0
Lastreopsis decomposita,1,0.00402103309619548,-0.0457574905606751,0.622746963010185,-0.66850445357086,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.622746963010185,0.622746963010185,-0.0457574905606751,-0.0457574905606751,0,0
Lepidosperma laterale,4,0.00630384052605006,0,0.723190850557281,-0.723190850557281,0.193849863810662,4,0,0,0,NA,0,0,0,NA,0.647286719608045,0.841136583418707,0,0,0,0
Lepironia articulata,1,0.00519421860885275,0.301029995663981,0.410966764851997,-0.109936769188016,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,0.301029995663981,0.301029995663981,0,0
Leptospermum brevipes,25,0.0454848714366551,0.602059991327963,0.731369522574259,-0.129309531246297,0.717597873108982,25,0.602059991327962,8.6713978367306e-17,1.66341290372509e-16,0.607140302138418,0.602059991327963,-5.42954027856618e-16,4.47188702645728e-16,0.237010582287462,0.442951743031154,1.16054961614014,0.602059991327962,0.602059991327962,0,1
Ligustrum sinense,4,0.0233601410786387,0.477121254719662,0.612869790193528,-0.135748535473866,0.0472552681706834,4,0.477121254719661,2.36432194787992e-15,1.83236192496961e-15,0.325994082188156,0.477121254719662,0,0,NA,0.575774184378803,0.623029452549486,0.477121254719662,0.477121254719662,0,0
Lomandra hystrix,1,0.0332589285714286,0.113943352306837,0.575774184378803,-0.461830832071966,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,0.113943352306837,0.113943352306837,0,0
Lomandra longifolia,100,0.0184387645407598,0,0.543779920403671,-0.543779920403671,0.728501237812073,100,0,0,0,NA,0,0,0,NA,0.112635345606634,0.841136583418707,0,0,1,0
Lomatia ilicifolia,1,0.00654956832390593,0.477121254719662,0.55493073431833,-0.0778094795986678,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,0.477121254719662,0.477121254719662,0,0
Lomatia myricoides,9,0.0187211111101396,0.698970004336019,0.7767934136811,-0.0778234093450811,0.605618881821805,9,0.698970004336019,4.01418444628042e-17,5.74967130671777e-16,0.94629281266017,0.698970004336019,6.09037282898128e-17,1.50807817297881e-16,0.698375836403375,0.55493073431833,1.16054961614014,0.698970004336019,0.698970004336019,0,1
Lophostemon suaveolens,1,0.0709123757904246,1.34242268082221,0.410966764851997,0.931455915970209,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.34242268082221,1.34242268082221,0,0
Melaleuca quinquenervia,1,0.025293586269196,1.17609125905568,0.410966764851997,0.765124494203684,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.17609125905568,1.17609125905568,0,0
Melicytus dentatus,16,0.0155982123125815,0.602059991327962,0.636365294088012,-0.0343053027600496,0.265362399039905,16,0.602059991327962,7.88207195673943e-16,4.5441595036776e-16,0.104772274637021,0.602059991327962,0,0,NA,0.575774184378803,0.841136583418707,0.602059991327962,0.602059991327962,0,0
Microlaena stipoides,36,0.0304711932334489,-0.154901959985743,0.396861956769954,-0.551763916755697,0.728501237812073,36,-0.154901959985743,-7.19064632015059e-17,1.03093126339968e-16,0.490238421523621,-0.154901959985743,0,0,NA,0.112635345606634,0.841136583418707,-0.154901959985743,-0.154901959985743,1,0
Notelaea longifolia,1,0.00813008130081301,0.954242509439325,0.410966764851997,0.543275744587328,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,0.954242509439325,0.954242509439325,0,0
Notelaea microcarpa var. microcarpa,1,0.00531542873129109,1,0.112635345606634,0.887364654393366,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,1,1,1,0
Notelaea microcarpa var. velutina,1,0.003125,1,0.575774184378803,0.424225815621197,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,1,1,0,0
Oplismenus aemulus,16,0.00948964366850126,-0.522878745280338,0.561226004087757,-1.08410474936809,0.579082809311687,16,-0.522878745280338,2.44884761023807e-16,5.71380884211347e-17,0.00075392264486301,-0.522878745280338,1.42870334911468e-16,1.26327536740415e-16,0.277077817148005,0.112635345606634,0.691718154918321,-0.522878745280338,-0.522878745280338,1,0
Oplismenus imbecillis,1,0.0623306233062331,-0.522878745280338,0.410966764851997,-0.933845510132335,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,-0.522878745280338,-0.522878745280338,0,0
Pellaea falcata,1,0.0173812282734647,0.0413926851582251,0.691718154918321,-0.650325469760096,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.691718154918321,0.691718154918321,0.0413926851582251,0.0413926851582251,0,0
Pennisetum clandestinum,1,0.0660714285714286,-0.0457574905606751,0.575774184378803,-0.621531674939478,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,-0.0457574905606751,-0.0457574905606751,0,0
Pittosporum spinescens,1,0.00579523502897617,0.903089986991944,0.71485249122898,0.188237495762964,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,0.903089986991944,0.903089986991944,0,0
Platylobium formosum subsp. formosum,1,0.00416790711521286,0.397940008672038,0.55493073431833,-0.156990725646293,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,0.397940008672038,0.397940008672038,0,0
Poa labillardierei var. labillardierei,4,0.0520976941204075,0.0791812460476248,0.558148060913189,-0.478966814865565,0.0704113181506321,4,0.0791812460476249,-7.75434050595003e-17,7.30966825998829e-17,0.399937276705287,0.0791812460476248,0,0,NA,0.55493073431833,0.625342052468962,0.0791812460476248,0.0791812460476248,0,0
Poa meionectes,4,0.0148399539460257,-0.154901959985743,0.473758707243016,-0.628660667228759,0.204334976576892,4,-0.154901959985743,-3.23765898234249e-17,1.35801475259519e-16,0.833763505488192,-0.154901959985743,0,0,NA,0.442951743031154,0.647286719608045,-0.154901959985743,-0.154901959985743,0,0
Poa sieberiana,4,0.00525433682245147,0,0.548056578095071,-0.548056578095071,0.51011161740355,4,0,0,0,NA,0,0,0,NA,0.112635345606634,0.622746963010185,0,0,1,0
Pomaderris aspera,25,0.0160206021591556,0.602059991327962,0.535233268479408,0.0668267228485541,0.189105749423595,25,0.602059991327962,1.04532161223718e-15,8.49696358045545e-16,0.231046023881578,0.602059991327965,-2.84235306639184e-15,1.45980220324309e-15,0.0638368934814868,0.442951743031154,0.632057492454749,0.602059991327962,0.602059991327962,0,0
Prostanthera lasianthos,1,0.0208395355760643,0.778151250383644,0.55493073431833,0.223220516065313,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,0.778151250383644,0.778151250383644,0,0
Prunella vulgaris,1,0.0021973997436367,-0.397940008672038,0.625342052468962,-1.023282061141,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.625342052468962,0.625342052468962,-0.397940008672038,-0.397940008672038,0,0
Pteridium esculentum,36,0.0121423474934448,0.176091259055681,0.531599633538467,-0.355508374482785,0.280751390066324,36,0.176091259055681,-7.30857682584274e-17,1.16643603528213e-16,0.535123633190043,0.176091259055681,3.65299039813236e-16,3.31644099503904e-16,0.278424985896246,0.410966764851997,0.691718154918321,0.176091259055681,0.176091259055681,0,0
Pultenaea juniperina,1,0.0211372432271509,0.477121254719662,0.55493073431833,-0.0778094795986677,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,0.477121254719662,0.477121254719662,0,0
Rubus fruticosus agg.,9,0.0207870019218867,0.477121254719662,0.625447674606807,-0.148326419887144,0.00931052944456423,9,0.47712125471966,4.56004813121128e-15,2.46492315032237e-15,0.106770888421585,0.477121254719666,-6.42243388582788e-15,4.41946719390678e-15,0.189476915676224,0.622746963010185,0.632057492454749,0.477121254719662,0.477121254719662,0,0
Rubus parvifolius,4,0.00318265342942478,-0.221848749616356,0.579237781234413,-0.80108653085077,0.0704113181506321,4,-0.221848749616356,-4.08419824873087e-16,4.82691649129744e-16,0.486574680186707,-0.221848749616356,0,0,NA,0.55493073431833,0.625342052468962,-0.221848749616356,-0.221848749616356,0,0
Sida rhombifolia,4,0.00379760905621166,0,0.439301530207111,-0.439301530207111,0.463138838772168,4,0,0,0,NA,0,0,0,NA,0.112635345606634,0.575774184378803,0,0,1,0
Solanum americanum,1,0.00535714285714286,0.113943352306837,0.575774184378803,-0.461830832071966,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,0.113943352306837,0.113943352306837,0,0
Solanum mauritianum,1,0.0120535714285714,0.602059991327962,0.575774184378803,0.0262858069491597,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.575774184378803,0.575774184378803,0.602059991327962,0.602059991327962,0,0
Stellaria flaccida,4,0.00619445629739841,-0.698970004336019,0.637758511457297,-1.33672851579332,0.0663761024493589,4,-0.698970004336023,6.7446300714617e-15,5.42782562820452e-15,0.339942691416137,-0.698970004336019,0,0,NA,0.625342052468962,0.691718154918321,-0.698970004336019,-0.698970004336019,0,0
Syzygium oleosum,1,0.01806684733514,1.17609125905568,0.410966764851997,0.765124494203684,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.17609125905568,1.17609125905568,0,0
Tagetes minuta,1,0.00181843614491537,0.301029995663981,0.112635345606634,0.188394650057347,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.112635345606634,0.112635345606634,0.301029995663981,0.301029995663981,1,0
Tradescantia fluminensis,1,0.00740242261103634,-0.698970004336019,0.623029452549486,-1.3219994568855,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.623029452549486,0.623029452549486,-0.698970004336019,-0.698970004336019,0,0
Tree (Sportsmans 57),1,0.02710027100271,1.47712125471966,0.410966764851997,1.06615448986767,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,1.47712125471966,1.47712125471966,0,0
Trema tomentosa var. aspera,1,0.002710027100271,0.778151250383644,0.410966764851997,0.367184485531646,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.410966764851997,0.410966764851997,0.778151250383644,0.778151250383644,0,0
Tristaniopsis laurina,9,0.0910833479076179,1.47712125471966,0.719816226386502,0.75730502833316,0.0929981158129287,9,1.47712125471966,3.07786447417565e-15,2.28894770892225e-15,0.220671294447114,1.47712125471966,6.74971423104619e-16,2.00004977184974e-15,0.745650890260267,0.647286719608045,0.740284835420974,1.47712125471966,1.47712125471966,0,0
Urtica incisa,4,0.0072380565213916,0,0.298310832128197,-0.298310832128197,0.463138838772168,4,0,0,0,NA,0,0,0,NA,0.112635345606634,0.575774184378803,0,0,1,0
Viola hederacea,1,0.0035724918130396,-0.698970004336019,0.55493073431833,-1.25390073865435,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.55493073431833,0.55493073431833,-0.698970004336019,-0.698970004336019,0,0
Waterhousea floribunda,1,0.0450740502253702,1.47712125471966,0.71485249122898,0.762268763490682,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.71485249122898,0.71485249122898,1.47712125471966,1.47712125471966,0,0
